"id","business_name","coord_x","coord_y","full_address"
"3000000-101-2022-00334","하우스 오브 블루(House of Blue)","197354.849096499    ","453031.706909146    ","서울특별시 종로구 통인동 138-1 지하 1층 "
"3000000-101-2022-00335","애틀랜틱","199954.044722095    ","453701.572334399    ","서울특별시 종로구 명륜2가 237 명륜동주상복합아남아파트 301동 113호"
"3000000-101-2022-00336","디터틀","199900.113840928    ","453246.774732705    ","서울특별시 종로구 명륜4가 127-34 1층 "
"3000000-101-2022-00337","김쉐프","197181.393301659    ","452458.826651573    ","서울특별시 종로구 사직동 9 광화문 스페이스본 지하1층 B113-10 301동 "
"3000000-101-2022-00339","프랭크버거 종로평창점","196965.164175084    ","455959.269196762    ","서울특별시 종로구 평창동 331 쇼핑센타뉴본 1층 "
"3000000-101-2022-00340","생활맥주 대학로마로니에점","200177.965039223    ","453287.451050781    ","서울특별시 종로구 동숭동 1-61 1층 "
"3000000-101-2022-00341","KSK공인중개사사무소","197420.763995063    ","453051.812509476    ","서울특별시 종로구 창성동 138-2 1층 "
"3000000-101-2022-00342","서촌쌍화","197237.910934966    ","452787.233465494    ","서울특별시 종로구 필운동 166-1 1층 "
"3000000-101-2022-00343","구기동 광","196231.817423526    ","456156.199742205    ","서울특별시 종로구 구기동 88-40 B동 1층 "
"3000000-101-2022-00344","도토리 스튜디오","198721.182921247    ","452866.196434101    ","서울특별시 종로구 재동 84-45 2층 "
"3000000-101-2022-00345","이화동 산1-1","200629.392890149    ","452864.858959709    ","서울특별시 종로구 이화동 9-814 1~2층 "
"3000000-101-2022-00346","반수우안(VAN XUAN)","200243.327275344    ","453354.557438023    ","서울특별시 종로구 동숭동 1-74 효진빌딩 2층 "
"3000000-101-2022-00347","침스버거","198668.519160597    ","452866.612340098    ","서울특별시 종로구 재동 84-39 1층 "
"3000000-101-2022-00348","팔(PHAL)","197354.849096499    ","453031.706909146    ","서울특별시 종로구 통인동 138-1 1층 "
"3000000-101-2022-00349","운현궁, 아침","198658.943470079    ","452604.254902527    ","서울특별시 종로구 경운동 89-4 운현궁 에스케이 허브 "
"3000000-101-2022-00350","주식회사 티시스 카츠큐브","197482.205329945    ","451938.30792481     ","서울특별시 종로구 신문로1가 226 흥국생명빌딩 지하1층 "
"3000000-101-2022-00351","비틀스타코 서순라","199228.012219122    ","452434.902268806    ","서울특별시 종로구 권농동 189-2 101호,102호 "
"3000000-101-2022-00352","스시우미 광화문","198324.653631679    ","452252.812389497    ","서울특별시 종로구 수송동 58 두산위브파빌리온 B113호"
"3000000-101-2022-00353","한국피자헛 독립문역점","196522.366959975    ","452140.273047242    ","서울특별시 종로구 교북동 126 경희궁자이 4단지 4102호"
"3000000-101-2022-00355","아이들 모먼츠(Idle Moments)","197079.150242511    ","453898.093937424    ","서울특별시 종로구 청운동 52-146 1층 "
"3000000-101-2022-00356","바247","201592.819465699    ","452214.747686209    ","서울특별시 종로구 숭인동 237-15 1층 "
"3000000-101-2022-00357","무쇠옥","198541.72075378     ","451935.633974889    ","서울특별시 종로구 관철동 45-1 대왕빌딩 "
"3000000-101-2022-00358","라이","200129.756252409    ","452487.661926423    ","서울특별시 종로구 효제동 27-1 1층 "
"3000000-101-2022-00359","톰(Tom)","199061.020220248    ","452595.888890011    ","서울특별시 종로구 운니동 57 1층 "
"3000000-101-2022-00361","녹지","198588.322021685    ","451835.575370364    ","서울특별시 종로구 관철동 156-1 1~3층 "
"3000000-101-2022-00362","바운드리스 바이 비어드(Boundless by Beard)","198401.656311403    ","452971.487321419    ","서울특별시 종로구 화동 137-1 지하1층 "
"3000000-101-2022-00365","이스트아뜰리에","199616.544173284    ","452437.55623174     ","서울특별시 종로구 원남동 264 1층 "
"3000000-101-2022-00366","서울코미디클럽","200200.569414955    ","453411.59404961     ","서울특별시 종로구 동숭동 1-50 김동진빌딩 "
"3000000-101-2022-00367","밤이면 밤마다","201233.138178806    ","452188.885183981    ","서울특별시 종로구 창신동 329-3 "
"3000000-101-2022-00369","비건아지타토","198598.893944447    ","452362.721076172    ","서울특별시 종로구 관훈동 192-15 "
"3000000-101-2022-00370","디플러스","197181.393301659    ","452458.826651573    ","서울특별시 종로구 사직동 9 광화문 스페이스본 "
"3000000-101-2022-00372","동두천 솥뚜껑 삼겹살 종각점","198757.128601038    ","451907.113717525    ","서울특별시 종로구 관철동 13-1 관철동 삼진빌딩 "
"3000000-101-2022-00373","여여하다","198658.943470079    ","452604.254902527    ","서울특별시 종로구 경운동 89-4 운현궁 에스케이 허브 103, 104호 101동 "
"3000000-101-2022-00374","큰손 함흥냉면","197673.919714838    ","452123.434528869    ","서울특별시 종로구 당주동 160 "
"3000000-101-2022-00375","콩플레","200079.663985257    ","453836.098562833    ","서울특별시 종로구 혜화동 53-11 지1층 "
"3000000-101-2022-00377","정통상사","197472.59555456     ","453003.189019018    ","서울특별시 종로구 통의동 91-26 국민대학교총동문회관 지하1층 "
"3000000-101-2022-00378","우물집","200806.905111176    ","453039.637457233    ","서울특별시 종로구 창신동 611-50 지하1,1,2 "
"3000000-101-2022-00382","번트서울","199475.787468684    ","451841.154156291    ","서울특별시 종로구 장사동 182-2 "
"3000000-101-2022-00384","속초오징어어시장 종각점","198786.901723323    ","451865.494241718    ","서울특별시 종로구 관철동 7-11 예지빌딩 1층 "
"3000000-101-2022-00385","찡짜이타이푸드","197650.653736722    ","452368.519288991    ","서울특별시 종로구 도렴동 60 도렴빌딩 지층 53-1호"
"3000000-101-2022-00389","고청담 광화문 디타워점","198068.926781947    ","452087.030190231    ","서울특별시 종로구 청진동 246 D타워 5층 505호"
"3000000-101-2022-00391","우즈 웨일","198799.157886347    ","451963.25773821     ","서울특별시 종로구 종로2가 71-4 경영빌딩 "
"3000000-101-2022-00392","달떡볶이 종각점","198786.034924009    ","451848.381096409    ","서울특별시 종로구 관철동 7-18 "
"3000000-101-2022-00393","그린앤그레인","198324.653631679    ","452252.812389497    ","서울특별시 종로구 수송동 58 두산위브파빌리온 143, 144호 "
"3000000-101-2022-00398","치로피자바","197761.530233044    ","452088.817690711    ","서울특별시 종로구 당주동 24-4 "
"3000000-101-2022-00400","광산포차","200203.996551758    ","452669.463556403    ","서울특별시 종로구 이화동 192 "
"3000000-101-2022-00403","삼월황","198342.993124957    ","453793.13096619     ","서울특별시 종로구 삼청동 29 "
"3000000-101-2022-00404","리리서울","197173.330108127    ","452938.13972473     ","서울특별시 종로구 누하동 175-3 "
"3000000-101-2023-00001","오마카세 오사이 대학로점","200319.975968474    ","453397.058891096    ","서울특별시 종로구 동숭동 25-5 "
"3000000-101-2023-00002","오프커피 종로점","198786.034924009    ","451848.381096409    ","서울특별시 종로구 관철동 7-18 "
"3000000-101-2023-00004","미친양꼬치 대학로점","200045.690907045    ","453525.229351241    ","서울특별시 종로구 혜화동 167-3 2층 "
"3000000-101-2023-00006","워킹 어라운드(walking around)","197143.233888384    ","453152.359311626    ","서울특별시 종로구 옥인동 100-1 1층 "
"3000000-101-2023-00007","더쌍화커피(서울시점)","200330.747365918    ","452185.161986039    ","서울특별시 종로구 효제동 173-12 1층 "
"3000000-101-2023-00009","아비꼬 광화문점","198261.536982652    ","451951.026373194    ","서울특별시 종로구 서린동 70 알파빌딩 1층 일부 "
"3000000-101-2023-00010","갈릭 보이 (GARLIC BOY)","199816.770134674    ","451999.530839582    ","서울특별시 종로구 예지동 2-1 1층 46호"
"3000000-101-2023-00012","화밀","197056.183118621    ","454877.509430475    ","서울특별시 종로구 부암동 95-47 1층 "
"3000000-101-2023-00013","카페 마이스토리","196010.602015955    ","455485.36355739     ","서울특별시 종로구 홍지동 62-5 1층 "
"3000000-101-2023-00014","디디스 본점","198324.653631679    ","452252.812389497    ","서울특별시 종로구 수송동 58 두산위브파빌리온 122호"
"3000000-101-2023-00015","노란상소갈비 안국역점","198742.659391924    ","452814.32796848     ","서울특별시 종로구 계동 146-1 2층 "
"3000000-101-2023-00016","구도로통닭 종각점","198508.810155955    ","451907.574719883    ","서울특별시 종로구 관철동 44-1 1-4층 "
"3000000-101-2023-00017","이문","200941.92877862     ","452217.462765138    ","서울특별시 종로구 창신동 580-25 3층 "
"3000000-101-2023-00020","러빙핸드","197067.986973668    ","453152.677616681    ","서울특별시 종로구 옥인동 149-1 2층 "
"3000000-101-2023-00021","진주","197067.986973668    ","453152.677616681    ","서울특별시 종로구 옥인동 149-1 3층 "
"3000000-101-2023-00022","언더바(underbar)","198715.307244471    ","451832.724564774    ","서울특별시 종로구 관철동 11-18 2층 "
"3000000-101-2023-00023","(주)보나비 쿠차라광화문점","197626.497681648    ","451938.484384565    ","서울특별시 종로구 신문로1가 116 에스타워 1층 "
"3000000-101-2023-00024","포케올데이 광화문점","197482.205329945    ","451938.30792481     ","서울특별시 종로구 신문로1가 226 흥국생명빌딩 지하1층 "
"3000000-101-2023-00026","솔솥 서촌점","197411.165595466    ","452864.962932176    ","서울특별시 종로구 체부동 30 1층 "
"3000000-101-2023-00028","혼또카레","199714.538630193    ","453595.406922465    ","서울특별시 종로구 명륜2가 114-1 1층 "
"3000000-101-2023-00029","재동맥주","198653.232271136    ","452975.522155582    ","서울특별시 종로구 재동 45-5 1층 "
"3000000-101-2023-00030","싸다김밥 종로관철점","198816.493844918    ","451913.950189702    ","서울특별시 종로구 관철동 7-1 외 1필지(7-25) "
"3000000-101-2023-00031","(주)보나비 아티제 세종문화회관점","197804.357783157    ","452216.539274871    ","서울특별시 종로구 세종로 81-3 세종문화회관 1층 "
"3000000-101-2023-00032","낭만 해장국","197240.660554857    ","453158.673603058    ","서울특별시 종로구 통인동 31-24 1층 "
"3000000-101-2023-00033","순대실록 종각점","198759.126085611    ","451821.871396423    ","서울특별시 종로구 관철동 11-2 1층 "
"3000000-101-2023-00037","이음 미앤미","197650.653736722    ","452368.519288991    ","서울특별시 종로구 도렴동 60 도렴빌딩 지하1층 22호"
"3000000-101-2023-00038","커먼맨션","197287.41574464     ","452294.360874336    ","서울특별시 종로구 신문로2가 1-102 지하1층 204호"
"3000000-101-2023-00039","다니엘","197412.049158037    ","452671.677725159    ","서울특별시 종로구 내자동 11-1 1층 "
"3000000-101-2023-00040","라벨로타","197160.775191128    ","453004.978947557    ","서울특별시 종로구 누하동 192-2 1층 "
"3000000-101-2023-00041","투파인드피터 혜화점","200259.173497292    ","453256.205840375    ","서울특별시 종로구 동숭동 1-96 3층 "
"3000000-101-2023-00042","해와달 커피호프","201016.582951588    ","452169.826734645    ","서울특별시 종로구 창신동 519-1 2층 "
"3000000-101-2023-00043","천사호프","201792.28928117     ","452524.936664782    ","서울특별시 종로구 숭인동 1047 1층 "
"3000000-101-2023-00044","꽃누리들밥 경복궁점","198197.530581008    ","452778.827200368    ","서울특별시 종로구 사간동 112 지하1층 "
"3000000-101-2023-00046","살롱 드 사운드","196496.678589669    ","455761.088102828    ","서울특별시 종로구 신영동 44 2층 "
"3000000-101-2023-00047","모던밥상","197181.393301659    ","452458.826651573    ","서울특별시 종로구 사직동 9 301동 지하113-4,5호 "
"3000000-101-2023-00048","집시포차 혜화점","199679.728155938    ","453579.710857546    ","서울특별시 종로구 명륜2가 138-1 2층 "
"3000000-101-2023-00050","호라파(HORAPA)","197378.013218927    ","453009.882342825    ","서울특별시 종로구 통인동 137-15 2층 "
"3000000-101-2023-00051","피스북스(Peace Books)","196970.959941524    ","453153.893935607    ","서울특별시 종로구 누상동 95 1층 "
"3000000-101-2023-00052","방이옥","198585.288862795    ","451905.418901544    ","서울특별시 종로구 관철동 19-22 2층 "
"3000000-101-2023-00053","옥상","196270.356236082    ","455330.689123978    ","서울특별시 종로구 홍지동 90-3 "
"3000000-101-2023-00054","라멘 보루도 서순라본점","199146.711289589    ","452589.431143906    ","서울특별시 종로구 권농동 170-6 1층 "
"3000000-101-2023-00055","푸오리(Fuori)","198119.023796404    ","452150.721723753    ","서울특별시 종로구 청진동 182-4 원일빌딩 3층 "
"3000000-101-2023-00056","(주)썬앳푸드 만리지화 광화문D타워점","198068.926781947    ","452087.030190231    ","서울특별시 종로구 청진동 246 D타워 4층 401호"
"3000000-101-2023-00057","메디칼카페","200259.754525539    ","452113.150872578    ","서울특별시 종로구 종로5가 42-1 메디칼라움빌딩 6층 1호"
"3000000-101-2023-00058","영도다리2","199053.357431316    ","452269.211030994    ","서울특별시 종로구 돈의동 34 2층 "
"3000000-101-2023-00059","광화문 화덕삼겹살 광화로","197769.253723172    ","452117.73988487     ","서울특별시 종로구 당주동 20-1 2층 "
"3000000-101-2023-00060","인사도담","198528.66297044     ","452537.002092182    ","서울특별시 종로구 관훈동 118-23 1층 "
"3000000-101-2023-00061","선비꼬마김밥 경희궁자이점","196931.854196185    ","451813.489945391    ","서울특별시 종로구 평동 233 경희궁자이 3단지 상가동 3119호"
"3000000-101-2023-00062","합심","196931.854196185    ","451813.489945391    ","서울특별시 종로구 평동 233 경희궁자이 3단지 3120호"
"3000000-101-2023-00063","의생명연구원 카페테리아","199824.095974723    ","452984.360451452    ","서울특별시 종로구 연건동 28-21 의생명연구원 1층 "
"3000000-101-2023-00064","소임식탁 앤 바오쯔","201923.40606958     ","452887.220420862    ","서울특별시 종로구 숭인동 390-1 1층 "
"3000000-101-2023-00065","라보아트 블루(LA BOITE BLEUE)","197010.12050489     ","453198.119929732    ","서울특별시 종로구 옥인동 170 지하1층 "
"3000000-101-2023-00066","라온섬(RAON SOME)","199696.33718061     ","453624.118209957    ","서울특별시 종로구 명륜2가 123-2 1층 "
"3000000-101-2023-00067","두두(DUDU)","199988.091498626    ","452967.930180689    ","서울특별시 종로구 연건동 110-1 아크로텔 1층 102호"
"3000000-101-2023-00069","하오리","198150.300374121    ","452019.212642931    ","서울특별시 종로구 종로1가 24 르메이에르종로타운1, 1층 112-2호"
"3000000-101-2023-00071","오렌지보틀","196522.366959975    ","452140.273047242    ","서울특별시 종로구 교북동 126 경희궁자이 4단지 4111호"
"3000000-101-2023-00072","펄스맥 혜화점","199991.21779633     ","453663.174647845    ","서울특별시 종로구 혜화동 126-4 126-3 "
"3000000-101-2023-00074","회화역","199807.839076604    ","453472.1919745      ","서울특별시 종로구 명륜2가 202 1층 "
"3000000-101-2023-00075","종삼육2","199141.930310125    ","452282.201365275    ","서울특별시 종로구 돈의동 53 1층,2층 "
"3000000-101-2023-00076","베트남 쌀국수","200866.663342496    ","452233.784364855    ","서울특별시 종로구 창신동 687-4 1층 "
"3000000-101-2023-00077","밀포유 인사동점","198683.831030079    ","452416.691706336    ","서울특별시 종로구 관훈동 29-13 1층 "
"3000000-101-2023-00078","통인정","197353.863104086    ","453189.841876303    ","서울특별시 종로구 통인동 5-1 효자아파트 1층 134,135,137,149,150호 "
"3000000-101-2023-00079","하눅 (Ha Nook)","198744.767994092    ","451930.939476321    ","서울특별시 종로구 관철동 14-3 수지빌딩 지하1층 "
"3000000-101-2023-00081","아빠김치찌개","197353.863104086    ","453189.841876303    ","서울특별시 종로구 통인동 5-1 효자아파트 "
"3000000-101-2023-00082","크레마노 경복궁점","197565.15145279     ","452996.359238967    ","서울특별시 종로구 통의동 6 이룸빌딩 1층 "
"3000000-101-2023-00083","술비","200149.13527408     ","453537.193078076    ","서울특별시 종로구 혜화동 163-33 1층 "
"3000000-101-2023-00084","양평해장국2","198659.240121655    ","451949.497711626    ","서울특별시 종로구 관철동 16-1 시사일본어학원 1층 "
"3000000-101-2023-00086","오마카세 오사이초밥 광화문점","198150.300374121    ","452019.212642931    ","서울특별시 종로구 종로1가 24 르메이에르종로타운1, 2층 213호"
"3000000-101-2023-00087","오마이포 덕수궁디팰리스점","197458.838227559    ","451820.889548579    ","서울특별시 종로구 신문로2가 171 "
"3000000-101-2023-00088","(주)로스터스로스터리 창덕궁","198884.743439112    ","452765.921671768    ","서울특별시 종로구 운니동 98-20 로얄창덕궁빌딩 102호"
"3000000-101-2023-00089","그리너리 광화문점","198150.300374121    ","452019.212642931    ","서울특별시 종로구 종로1가 24 르메이에르종로타운1, 지하1층 B119-5호,B119-6호 "
"3000000-101-2023-00090","라메르 (LAMER)","198498.918632911    ","452473.403750001    ","서울특별시 종로구 관훈동 155-2 5층 "
"3000000-101-2023-00091","두마땡(do my thang)","201858.060164055    ","452707.528967173    ","서울특별시 종로구 숭인동 759 1층 "
"3000000-101-2023-00092","세인트 오터바(The Saint Otter Bar)","199350.669176       ","452191.793781837    ","서울특별시 종로구 봉익동 40-1 영보빌딩 "
"3000000-101-2023-00093","익선 정육","199094.814233137    ","452287.694277057    ","서울특별시 종로구 돈의동 19 스타호스텔 인사동 1층 "
"3000000-101-2023-00094","테이큰 커피","199513.679803121    ","454052.8278733      ","서울특별시 종로구 명륜3가 1-211 1층 "
"3000000-101-2023-00095","외할머니 해장국 종로3가점","199045.043602772    ","451939.677286976    ","서울특별시 종로구 관수동 20 국일관드림펠리스 1층 94~96호"
"3000000-101-2023-00096","서촌 곳간","197228.18297893     ","452706.97234696     ","서울특별시 종로구 필운동 146-1 아이에스빌딩 1층 "
"3000000-101-2023-00097","마우스 포테이토","198578.041924335    ","451963.441559516    ","서울특별시 종로구 종로2가 84-9 대한성서공회 종로회관 "
"3000000-101-2023-00098","스타인터네셔널","200830.570275099    ","452174.480627819    ","서울특별시 종로구 창신동 693-3 영화빌딩 지하1층 "
"3000000-101-2023-00099","더 멜란지","199168.812970025    ","452396.995297502    ","서울특별시 종로구 묘동 128-1 1층 "
"3000000-101-2023-00100","손큰할매순대국(동묘역점)","201350.473375538    ","452279.7442603      ","서울특별시 종로구 숭인동 310 종로대우디오빌 102호"
"3000000-101-2023-00103","파크닉","200534.4978962      ","452423.72148895     ","서울특별시 종로구 충신동 27-80 1층 "
"3000000-101-2023-00104","카츠N연어","201287.629584069    ","452524.976963505    ","서울특별시 종로구 창신동 73-1 1층 "
"3000000-101-2023-00105","동묘 타코야끼","201341.792748593    ","452222.308389227    ","서울특별시 종로구 숭인동 313-14 1층 "
"3000000-101-2023-00108","생활맥주 종로구청2호점","198324.653631679    ","452252.812389497    ","서울특별시 종로구 수송동 58 두산위브파빌리온 "
"3000000-101-2023-00109","스케치","200081.952521893    ","452629.990122715    ","서울특별시 종로구 연건동 195-38 "
"3000000-101-2023-00110","광경","197618.459740824    ","452311.285166273    ","서울특별시 종로구 내수동 4 옥빌딩 2층 201호"
"3000000-101-2023-00112","인생이보드게임","198977.229536348    ","452055.346130144    ","서울특별시 종로구 낙원동 202 2층 "
"3000000-101-2023-00113","거처","199169.991073605    ","452468.344720737    ","서울특별시 종로구 와룡동 59 서진빌딩 1층 103호"
"3000000-101-2023-00114","소소떡볶이 경희궁자이점","196522.366959975    ","452140.273047242    ","서울특별시 종로구 교북동 126 경희궁자이 4단지 "
"3000000-101-2023-00115","서양면옥 서순라길점","199148.447524664    ","452555.286458516    ","서울특별시 종로구 와룡동 46 1층 "
"3000000-101-2023-00116","미트미츠","197111.363516373    ","456051.643115841    ","서울특별시 종로구 평창동 167 1층 "
"3000000-101-2023-00117","착한 코다리","197657.298110478    ","452243.596729853    ","서울특별시 종로구 당주동 2-2 1층 "
"3000000-101-2023-00118","꾸아 대학로점","200057.987788965    ","453437.013621615    ","서울특별시 종로구 명륜4가 18 2층 "
"3000000-101-2023-00120","레드 페이스(Red face)","198913.211373488    ","452212.344147013    ","서울특별시 종로구 낙원동 232 3층 "
"3000000-101-2023-00121","르블랑","198213.106161443    ","452176.777356935    ","서울특별시 종로구 청진동 17 2층 "
"3000000-101-2023-00122","냐항 혜화점","200008.553114291    ","453342.772832439    ","서울특별시 종로구 명륜4가 85-10 1층 "
"3000000-101-2023-00123","경주 십원빵 종로 광장시장점","200063.71945706     ","451951.222652554    ","서울특별시 종로구 종로5가 398-18 1층 "
"3000000-101-2023-00124","세러데이팔로","199816.770134674    ","451999.530839582    ","서울특별시 종로구 예지동 2-1 1층 252호"
"3000000-101-2023-00125","남일문","200052.429385911    ","451972.116285094    ","서울특별시 종로구 종로5가 395-9 1층 112호"
"3000000-101-2023-00126","포마이카이","199439.545062071    ","454081.226005759    ","서울특별시 종로구 명륜3가 1-27 1층 "
"3000000-101-2023-00127","스미레 돈카츠 광화문점","198150.300374121    ","452019.212642931    ","서울특별시 종로구 종로1가 24 르메이에르종로타운1 지하1층 비103비호 "
"3000000-101-2023-00129","쫄돼지식당 혜화 대학로 본점","199973.899748128    ","453466.267270866    ","서울특별시 종로구 명륜2가 33-2 1층 "
"3000000-101-2023-00130","카페 순리","199212.370570047    ","452474.425705787    ","서울특별시 종로구 권농동 185-13 1층 "
"3000000-101-2023-00131","황금모이집","197257.146603999    ","452720.907268091    ","서울특별시 종로구 필운동 192 1층 "
"3000000-101-2023-00132","슈퍼샤이 (SUPER SHY)","198383.144134474    ","453852.026538975    ","서울특별시 종로구 삼청동 27-28 2층 "
"3000000-101-2023-00134","(주)레솔베르 광화문점","197458.838227559    ","451820.889548579    ","서울특별시 종로구 신문로2가 171 디팰리스 지하1층 B101호"
"3000000-101-2023-00135","사직로","197556.594758177    ","452661.493033148    ","서울특별시 종로구 적선동 94 다자연빌딩 2층 "
"3000000-101-2023-00136","쪽당","200155.337496422    ","453310.012443183    ","서울특별시 종로구 동숭동 1-59 지하1층 "
"3000000-101-2023-00137","달 노가리","201233.085304491    ","452085.329952709    ","서울특별시 종로구 창신동 391-6 1층 "
"3000000-101-2023-00138","히어로보드게임카페 대학로점","200178.724251664    ","453254.499540614    ","서울특별시 종로구 동숭동 1-113 2층 "
"3000000-101-2023-00139","소바의 온도 본점","200283.508585521    ","453319.622736608    ","서울특별시 종로구 동숭동 1-85 지하1층 "
"3000000-101-2023-00141","화덕&족발","200914.119316982    ","452378.770113967    ","서울특별시 종로구 창신동 583-14 1층 "
"3000000-101-2023-00142","데비스(Debbie's)","198972.533846367    ","453027.38340943     ","서울특별시 종로구 원서동 147 1층, 2층 "
"3000000-101-2023-00145","팬시(FANCY)","199074.830588093    ","452095.549787281    ","서울특별시 종로구 낙원동 187 대한빌딩 1층 102호"
"3000000-101-2023-00146","밀회관 대학로점","199965.552486441    ","453459.106833426    ","서울특별시 종로구 명륜2가 34 2층 "
"3000000-101-2023-00147","오베베 베이커리 대학로점","199970.416367764    ","453273.898831074    ","서울특별시 종로구 명륜4가 118-9 1층 "
"3000000-101-2023-00148","형","199096.028345083    ","452070.781345489    ","서울특별시 종로구 돈의동 166 1층 "
"3000000-101-2023-00149","대박 왕돈까스","201452.97033909     ","452034.162854757    ","서울특별시 종로구 창신동 400-4 삼일아파트 "
"3000000-101-2023-00150","토종순대국","201452.97033909     ","452034.162854757    ","서울특별시 종로구 창신동 400-4 삼일아파트 2동 105호"
"3000000-101-2023-00151","왕푸징만두","201333.22678187     ","452558.646955017    ","서울특별시 종로구 숭인동 65-22 1층 "
"3000000-101-2023-00152","삼덕통닭 혜화점","200155.337496422    ","453310.012443183    ","서울특별시 종로구 동숭동 1-59 1층 "
"3000000-101-2023-00154","송추가마골 신문로점","197482.205329945    ","451938.30792481     ","서울특별시 종로구 신문로1가 226 흥국생명빌딩 "
"3000000-101-2023-00155","(주)탭샵바청계천삼일빌딩","198795.525085201    ","451811.272474605    ","서울특별시 종로구 관철동 10-2 삼일빌딩 "
"3000000-101-2023-00156","띡(thick)","200621.684806499    ","452617.671931467    ","서울특별시 종로구 충신동 1-180 "
"3000000-101-2023-00157","우리동네 토스트","197301.12614106     ","451816.038182067    ","서울특별시 종로구 신문로2가 89-27 신문로교회 "
"3000000-101-2023-00158","딩굴","199140.959526059    ","452373.514383675    ","서울특별시 종로구 묘동 149-1 태종빌딩 "
"3000000-101-2023-00159","겟어웨이(Get Away)","197662.503910553    ","452189.09236786     ","서울특별시 종로구 당주동 5 로얄빌딩 지하1층 34호, 35호 "
"3000000-101-2023-00160","초이다이닝 혜화대학로점","200008.553114291    ","453342.772832439    ","서울특별시 종로구 명륜4가 85-10 2층 "
"3000000-101-2023-00161","행운 한식뷔페","199350.669176       ","452191.793781837    ","서울특별시 종로구 봉익동 40-1 영보빌딩 1층 "
"3000000-101-2023-00162","태성골뱅이신사 상명대구기점","196211.715789016    ","456182.408467218    ","서울특별시 종로구 구기동 85-2 1층 "
"3000000-101-2023-00163","탑골우동","198913.211373488    ","452212.344147013    ","서울특별시 종로구 낙원동 232 1층 "
"3000000-101-2023-00164","몹시","197433.728224877    ","452996.982975482    ","서울특별시 종로구 통의동 108 1층 남측2호 "
"3000000-101-2023-00165","일호상회","199967.434464361    ","452036.57346957     ","서울특별시 종로구 종로4가 188 "
"3000000-101-2023-00166","(주)오리지널팬케이크하우스(세종문화회관점)","197804.357783157    ","452216.539274871    ","서울특별시 종로구 세종로 81-3 세종문화회관 2층 "
"3000000-101-2023-00167","독도16도","197154.709819521    ","453020.240843457    ","서울특별시 종로구 누하동 56-1 3층 "
"3000000-101-2023-00168","참뽀뽀쪽갈비 종로점","198712.246685116    ","451930.87120377     ","서울특별시 종로구 관철동 14-7 2층 "
"3000000-101-2023-00169","은안국","198592.293191608    ","453024.451800944    ","서울특별시 종로구 재동 17 1층 "
"3000000-101-2023-00170","홍콩밀크컴퍼니","200941.100878782    ","452840.000443871    ","서울특별시 종로구 창신동 23-729 "
"3000000-101-2023-00171","마리바","198677.557229512    ","452876.895962774    ","서울특별시 종로구 재동 84-31 1층 "
"3000000-101-2023-00172","육랩","198640.02434589     ","451907.062483683    ","서울특별시 종로구 관철동 19-11 3층 "
"3000000-101-2023-00173","선어도 청계천삼일빌딩","198795.525085201    ","451811.272474605    ","서울특별시 종로구 관철동 10-2 삼일빌딩 지하1층 "
"3000000-101-2023-00174","팜카페 앤드 전통차(Palm cafe&전통차)","199155.544853099    ","452083.125538906    ","서울특별시 종로구 돈의동 137 피카디리플러스 "
"3000000-101-2023-00175","마당가게","201493.081618453    ","452278.586418432    ","서울특별시 종로구 숭인동 255 "
"3000000-101-2023-00176","마카로니","198952.439753114    ","452272.204980861    ","서울특별시 종로구 낙원동 108-1 "
"3000000-101-2023-00178","4.5평 점점","199575.325983317    ","452547.143448839    ","서울특별시 종로구 원남동 225-4 "
"3000000-101-2023-00180","준카츠","197567.849954354    ","452567.159554494    ","서울특별시 종로구 적선동 80 적선현대빌딩 지하1층 70호"
"3000000-101-2023-00182","이화동베이커리","200503.481563045    ","452714.033214596    ","서울특별시 종로구 이화동 9-28 이화빌라 "
"3000000-101-2023-00183","무탄 광화문점","197482.205329945    ","451938.30792481     ","서울특별시 종로구 신문로1가 226 흥국생명빌딩 지하1층 "
"3000000-101-2023-00185","커피빈 종로와이비엠별관점","198909.174629567    ","451935.97522869     ","서울특별시 종로구 종로2가 56-15 와이,비,엠 종로빌딩 "
"3000000-101-2023-00186","모스버거 대학로점","200062.008605714    ","453378.01170769     ","서울특별시 종로구 명륜4가 29-1 "
"3000000-101-2023-00187","합","197597.179201067    ","452669.995138587    ","서울특별시 종로구 적선동 15 "
"3000000-101-2023-00190","카페 이에스티(cafe EST)","200606.713585512    ","452118.028284083    ","서울특별시 종로구 종로6가 115-1 1층, 2층 "
"3000000-101-2023-00191","속초시장닭강정","200365.00557887     ","452022.459456021    ","서울특별시 종로구 종로5가 231-26 1층 "
"3000000-101-2023-00195","강북삼성병원 푸드코트","197111.969637621    ","451776.44366444     ","서울특별시 종로구 평동 108-1 강북삼성병원 "
"3000000-101-2023-00196","궁안손두부","199990.589016805    ","453500.162984133    ","서울특별시 종로구 명륜2가 21-11 "
"3000000-101-2023-00197","더룸 탁트인","198143.350695847    ","452665.870870336    ","서울특별시 종로구 사간동 126-6 광성빌딩 "
"3000000-101-2023-00198","고전 통닭","201588.786483466    ","452375.011823091    ","서울특별시 종로구 숭인동 218 "
"3000000-101-2023-00199","옥상","196270.356236082    ","455330.689123978    ","서울특별시 종로구 홍지동 90-3 "
